# accelerometer data
# file: 'rgbd_dataset_freiburg1_xyz.bag'
# timestamp ax ay az
1305031100.616221 0.910019 6.477897 -6.657506
1305031100.617497 0.910019 6.477897 -6.657506
1305031100.618497 0.910019 6.477897 -6.657506
1305031100.621599 0.826201 6.573688 -6.370132
1305031100.622580 0.826201 6.573688 -6.370132
1305031100.626212 0.826201 6.765271 -6.274340
1305031100.627363 0.826201 6.765271 -6.274340
1305031100.630482 0.682514 6.849089 -6.298288
1305031100.631543 0.682514 6.849089 -6.298288
1305031100.635111 0.526853 6.885011 -6.274340
1305031100.636089 0.526853 6.885011 -6.274340
1305031100.637377 0.526853 6.885011 -6.274340
1305031100.638500 0.526853 6.885011 -6.274340
1305031100.641624 0.778306 7.052646 -6.298288
1305031100.642631 0.778306 7.052646 -6.298288
1305031100.646248 0.682514 7.148437 -6.274340
1305031100.647253 0.682514 7.148437 -6.274340
1305031100.650483 0.682514 6.908959 -6.274340
1305031100.651635 0.682514 6.908959 -6.274340
1305031100.655088 0.862123 6.765271 -6.274340
1305031100.656211 0.862123 6.765271 -6.274340
1305031100.657335 0.862123 6.765271 -6.274340
1305031100.658455 0.862123 6.765271 -6.274340
1305031100.661626 0.862123 6.873037 -6.274340
1305031100.662622 0.862123 6.873037 -6.274340
1305031100.666232 0.910019 6.956854 -6.274340
1305031100.667241 0.910019 6.956854 -6.274340
1305031100.670492 0.874097 6.885011 -6.274340
1305031100.671483 0.874097 6.885011 -6.274340
1305031100.675108 0.862123 6.861063 -6.274340
1305031100.676095 0.862123 6.861063 -6.274340
1305031100.677376 0.862123 6.861063 -6.274340
1305031100.678376 0.862123 6.861063 -6.274340
1305031100.681653 0.826201 6.669480 -6.178549
1305031100.682627 0.826201 6.669480 -6.178549
1305031100.686248 0.778306 6.489871 -6.082757
1305031100.687210 0.778306 6.489871 -6.082757
1305031100.690461 0.862123 6.477897 -6.082757
1305031100.691489 0.862123 6.477897 -6.082757
1305031100.695132 0.862123 6.453949 -6.082757
1305031100.696084 0.862123 6.453949 -6.082757
1305031100.697377 0.862123 6.453949 -6.082757
1305031100.698519 0.862123 6.453949 -6.082757
1305031100.701664 0.682514 6.477897 -6.250392
1305031100.702634 0.682514 6.477897 -6.250392
1305031100.706217 0.478957 6.837115 -5.939070
1305031100.707330 0.478957 6.837115 -5.939070
1305031100.710457 0.574749 6.813167 -6.274340
1305031100.711593 0.574749 6.813167 -6.274340
1305031100.715218 0.574749 6.908959 -6.082757
1305031100.716239 0.574749 6.908959 -6.082757
1305031100.717498 0.574749 6.908959 -6.082757
1305031100.718482 0.574749 6.908959 -6.082757
1305031100.721586 0.682514 7.052646 -5.986966
1305031100.722593 0.682514 7.052646 -5.986966
1305031100.726214 0.862123 6.908959 -6.274340
1305031100.727237 0.862123 6.908959 -6.274340
1305031100.730503 0.682514 6.908959 -6.262366
1305031100.731493 0.682514 6.908959 -6.262366
1305031100.735110 0.682514 7.052646 -6.250392
1305031100.736090 0.682514 7.052646 -6.250392
1305031100.737402 0.682514 7.052646 -6.250392
1305031100.738355 0.682514 7.052646 -6.250392
1305031100.741608 0.850149 6.861063 -6.465923
1305031100.742614 0.850149 6.861063 -6.465923
1305031100.746233 0.862123 6.861063 -6.465923
1305031100.747234 0.862123 6.861063 -6.465923
1305031100.750501 0.862123 6.813167 -6.465923
1305031100.751523 0.862123 6.813167 -6.465923
1305031100.755088 0.862123 6.813167 -6.370132
1305031100.756085 0.862123 6.813167 -6.370132
1305031100.757332 0.862123 6.813167 -6.370132
1305031100.758330 0.862123 6.813167 -6.370132
1305031100.761623 0.682514 6.573688 -6.298288
1305031100.762621 0.682514 6.573688 -6.298288
1305031100.766211 0.778306 6.573688 -6.465923
1305031100.767238 0.778306 6.573688 -6.465923
1305031100.770482 0.574749 6.525793 -6.561715
1305031100.771503 0.574749 6.525793 -6.561715
1305031100.775120 0.574749 6.501845 -6.633558
1305031100.776082 0.574749 6.501845 -6.633558
1305031100.777336 0.574749 6.501845 -6.633558
1305031100.778375 0.574749 6.501845 -6.633558
1305031100.781665 0.682514 6.573688 -6.657506
1305031100.782624 0.682514 6.573688 -6.657506
1305031100.786087 0.778306 6.669480 -6.705402
1305031100.787212 0.778306 6.669480 -6.705402
1305031100.790462 0.682514 6.813167 -6.465923
1305031100.791515 0.682514 6.813167 -6.465923
1305031100.792751 0.682514 6.813167 -6.465923
1305031100.793717 0.682514 6.813167 -6.465923
1305031100.797377 0.862123 6.765271 -6.657506
1305031100.798339 0.862123 6.765271 -6.657506
1305031100.801485 0.862123 6.669480 -6.657506
1305031100.802608 0.862123 6.669480 -6.657506
1305031100.806234 0.778306 6.813167 -6.298288
1305031100.807236 0.778306 6.813167 -6.298288
1305031100.810501 0.826201 6.765271 -6.274340
1305031100.811485 0.826201 6.765271 -6.274340
1305031100.815090 0.862123 6.861063 -6.178549
1305031100.816089 0.862123 6.861063 -6.178549
1305031100.817377 0.862123 6.861063 -6.178549
1305031100.818498 0.862123 6.861063 -6.178549
1305031100.821588 0.862123 6.765271 -6.250392
1305031100.822585 0.862123 6.765271 -6.250392
1305031100.826216 1.053706 6.669480 -6.274340
1305031100.827222 1.053706 6.669480 -6.274340
1305031100.830463 1.161471 6.573688 -6.322236
1305031100.831502 1.161471 6.573688 -6.322236
1305031100.835137 1.053706 6.573688 -6.286314
1305031100.836092 1.053706 6.573688 -6.286314
1305031100.837355 1.053706 6.573688 -6.286314
1305031100.838501 1.053706 6.573688 -6.286314
1305031100.841628 1.053706 6.430001 -6.561715
1305031100.842623 1.053706 6.430001 -6.561715
1305031100.846238 0.910019 6.477897 -6.657506
1305031100.847237 0.910019 6.477897 -6.657506
1305031100.850501 0.910019 6.430001 -6.657506
1305031100.851485 0.910019 6.430001 -6.657506
1305031100.855091 0.957915 6.477897 -6.609610
1305031100.856083 0.957915 6.477897 -6.609610
1305031100.857336 0.957915 6.477897 -6.609610
1305031100.858456 0.957915 6.477897 -6.609610
1305031100.861484 0.957915 6.465923 -6.657506
1305031100.862654 0.957915 6.465923 -6.657506
1305031100.866233 0.910019 6.573688 -6.465923
1305031100.867251 0.910019 6.573688 -6.465923
1305031100.870504 1.053706 6.525793 -6.465923
1305031100.871487 1.053706 6.525793 -6.465923
1305031100.875111 0.957915 6.669480 -6.274340
1305031100.876235 0.957915 6.669480 -6.274340
1305031100.877361 0.957915 6.669480 -6.274340
1305031100.878483 0.957915 6.669480 -6.274340
1305031100.881624 1.053706 6.501845 -6.274340
1305031100.882631 1.053706 6.501845 -6.274340
1305031100.886217 1.257263 6.477897 -6.370132
1305031100.887213 1.257263 6.477897 -6.370132
1305031100.890466 1.161471 6.573688 -6.322236
1305031100.891631 1.161471 6.573688 -6.322236
1305031100.895111 0.957915 6.669480 -6.274340
1305031100.896237 0.957915 6.669480 -6.274340
1305031100.897358 0.957915 6.669480 -6.274340
1305031100.898502 0.957915 6.669480 -6.274340
1305031100.901664 0.826201 6.861063 -6.274340
1305031100.902627 0.826201 6.861063 -6.274340
1305031100.906234 0.826201 6.861063 -6.465923
1305031100.907252 0.826201 6.861063 -6.465923
1305031100.910499 0.682514 6.861063 -6.370132
1305031100.911502 0.682514 6.861063 -6.370132
1305031100.915090 0.478957 6.861063 -6.465923
1305031100.916090 0.478957 6.861063 -6.465923
1305031100.917375 0.478957 6.861063 -6.465923
1305031100.918498 0.478957 6.861063 -6.465923
1305031100.921588 0.478957 7.148437 -6.274340
1305031100.922581 0.478957 7.148437 -6.274340
1305031100.926214 0.682514 7.148437 -6.250392
1305031100.927238 0.682514 7.148437 -6.250392
1305031100.930484 0.682514 7.148437 -6.178549
1305031100.931612 0.682514 7.148437 -6.178549
1305031100.935111 0.526853 7.340020 -5.986966
1305031100.936090 0.526853 7.340020 -5.986966
1305031100.937331 0.526853 7.340020 -5.986966
1305031100.938462 0.526853 7.340020 -5.986966
1305031100.941609 0.682514 7.232255 -6.082757
1305031100.942628 0.682514 7.232255 -6.082757
1305031100.946248 0.826201 7.232255 -6.082757
1305031100.947233 0.826201 7.232255 -6.082757
1305031100.950484 0.478957 7.244229 -6.274340
1305031100.951484 0.478957 7.244229 -6.274340
1305031100.955091 0.478957 7.244229 -6.370132
1305031100.956087 0.478957 7.244229 -6.370132
1305031100.957332 0.478957 7.244229 -6.370132
1305031100.958333 0.478957 7.244229 -6.370132
1305031100.961488 0.395140 7.244229 -6.274340
1305031100.962610 0.395140 7.244229 -6.274340
1305031100.966086 0.287374 7.244229 -6.274340
1305031100.967253 0.287374 7.244229 -6.274340
1305031100.970361 0.478957 7.196333 -6.370132
1305031100.971343 0.478957 7.196333 -6.370132
1305031100.972605 0.478957 7.196333 -6.370132
1305031100.973752 0.478957 7.196333 -6.370132
1305031100.977219 0.478957 7.244229 -6.322236
1305031100.978399 0.478957 7.244229 -6.322236
1305031100.981655 0.478957 6.956854 -6.561715
1305031100.982755 0.478957 6.956854 -6.561715
1305031100.986219 0.682514 7.052646 -6.645532
1305031100.987377 0.682514 7.052646 -6.645532
1305031100.990466 0.478957 7.052646 -6.633558
1305031100.991492 0.478957 7.052646 -6.633558
1305031100.995127 0.478957 7.052646 -6.657506
1305031100.996119 0.478957 7.052646 -6.657506
1305031100.997361 0.478957 7.052646 -6.657506
1305031100.998474 0.478957 7.052646 -6.657506
1305031101.001486 0.526853 7.052646 -6.681454
1305031101.002609 0.526853 7.052646 -6.681454
1305031101.006247 0.526853 6.908959 -6.657506
1305031101.007260 0.526853 6.908959 -6.657506
1305031101.010500 0.574749 6.849089 -6.561715
1305031101.011503 0.574749 6.849089 -6.561715
1305031101.015110 0.778306 6.765271 -6.657506
1305031101.016118 0.778306 6.765271 -6.657506
1305031101.017360 0.778306 6.765271 -6.657506
1305031101.018359 0.778306 6.765271 -6.657506
1305031101.021590 0.778306 6.861063 -6.561715
1305031101.022580 0.778306 6.861063 -6.561715
1305031101.026216 0.574749 6.956854 -6.274340
1305031101.027228 0.574749 6.956854 -6.274340
1305031101.030488 0.682514 7.052646 -6.178549
1305031101.031521 0.682514 7.052646 -6.178549
1305031101.035116 0.502905 7.052646 -6.226444
1305031101.036090 0.502905 7.052646 -6.226444
1305031101.037388 0.502905 7.052646 -6.226444
1305031101.038500 0.502905 7.052646 -6.226444
1305031101.041629 0.478957 7.244229 -6.178549
1305031101.042610 0.478957 7.244229 -6.178549
1305031101.046285 0.478957 7.244229 -6.082757
1305031101.047290 0.478957 7.244229 -6.082757
1305031101.050482 0.478957 7.244229 -5.986966
1305031101.051485 0.478957 7.244229 -5.986966
1305031101.055090 0.478957 7.244229 -5.986966
1305031101.056085 0.478957 7.244229 -5.986966
1305031101.057335 0.478957 7.244229 -5.986966
1305031101.058460 0.478957 7.244229 -5.986966
1305031101.061629 0.466983 7.268176 -5.891174
1305031101.062628 0.466983 7.268176 -5.891174
1305031101.066237 0.395140 7.435812 -5.891174
1305031101.067235 0.395140 7.435812 -5.891174
1305031101.070514 0.191583 7.340020 -5.699591
1305031101.071459 0.191583 7.340020 -5.699591
1305031101.075125 0.143687 7.435812 -5.891174
1305031101.076086 0.143687 7.435812 -5.891174
1305031101.077345 0.143687 7.435812 -5.891174
1305031101.078503 0.143687 7.435812 -5.891174
1305031101.081631 0.287374 7.615421 -6.274340
1305031101.082629 0.287374 7.615421 -6.274340
1305031101.086251 0.191583 7.627394 -6.274340
1305031101.087217 0.191583 7.627394 -6.274340
1305031101.090468 0.287374 7.603447 -6.274340
1305031101.091463 0.287374 7.603447 -6.274340
1305031101.095114 0.287374 7.435812 -6.274340
1305031101.096093 0.287374 7.435812 -6.274340
1305031101.097358 0.287374 7.435812 -6.274340
1305031101.098501 0.287374 7.435812 -6.274340
1305031101.101665 0.395140 7.268176 -6.274340
1305031101.102666 0.395140 7.268176 -6.274340
1305031101.106209 0.395140 7.340020 -6.274340
1305031101.107223 0.395140 7.340020 -6.274340
1305031101.110485 0.466983 7.435812 -6.274340
1305031101.111506 0.466983 7.435812 -6.274340
1305031101.115089 0.466983 7.244229 -6.286314
1305031101.116091 0.466983 7.244229 -6.286314
1305031101.117357 0.466983 7.244229 -6.286314
1305031101.118500 0.466983 7.244229 -6.286314
1305031101.121460 0.443035 7.244229 -6.370132
1305031101.122583 0.443035 7.244229 -6.370132
1305031101.126215 0.478957 7.244229 -6.298288
1305031101.127254 0.478957 7.244229 -6.298288
1305031101.130499 0.490931 7.196333 -6.370132
1305031101.131494 0.490931 7.196333 -6.370132
1305031101.133049 0.490931 7.196333 -6.370132
1305031101.134090 0.490931 7.196333 -6.370132
1305031101.137362 0.287374 7.256203 -6.082757
1305031101.138521 0.287374 7.256203 -6.082757
1305031101.141613 0.287374 7.244229 -5.939070
1305031101.142624 0.287374 7.244229 -5.939070
1305031101.146235 0.191583 7.340020 -6.082757
1305031101.147285 0.191583 7.340020 -6.082757
1305031101.150505 0.083818 7.340020 -5.986966
1305031101.151490 0.083818 7.340020 -5.986966
1305031101.155088 0.011974 7.627394 -5.986966
1305031101.156075 0.011974 7.627394 -5.986966
1305031101.157334 0.011974 7.627394 -5.986966
1305031101.158331 0.011974 7.627394 -5.986966
1305031101.161629 0.095791 7.818977 -5.939070
1305031101.162628 0.095791 7.818977 -5.939070
1305031101.166213 0.011974 7.914769 -6.082757
1305031101.167239 0.011974 7.914769 -6.082757
1305031101.170503 0.011974 7.914769 -5.939070
1305031101.171461 0.011974 7.914769 -5.939070
1305031101.175127 0.107765 7.914769 -6.274340
1305031101.176190 0.107765 7.914769 -6.274340
1305031101.177330 0.107765 7.914769 -6.274340
1305031101.178500 0.107765 7.914769 -6.274340
1305031101.181524 0.095791 7.914769 -6.082757
1305031101.182625 0.095791 7.914769 -6.082757
1305031101.186220 0.095791 7.818977 -6.226444
1305031101.187235 0.095791 7.818977 -6.226444
1305031101.190496 0.107765 7.627394 -6.274340
1305031101.191462 0.107765 7.627394 -6.274340
1305031101.195119 0.107765 7.675290 -5.891174
1305031101.196093 0.107765 7.675290 -5.891174
1305031101.197389 0.107765 7.675290 -5.891174
1305031101.198503 0.107765 7.675290 -5.891174
1305031101.201612 -0.083818 7.723186 -5.986966
1305031101.202618 -0.083818 7.723186 -5.986966
1305031101.206254 0.095791 7.723186 -5.891174
1305031101.207235 0.095791 7.723186 -5.891174
1305031101.210483 0.095791 7.914769 -6.250392
1305031101.211624 0.095791 7.914769 -6.250392
1305031101.215226 0.191583 8.010560 -6.082757
1305031101.216245 0.191583 8.010560 -6.082757
1305031101.217500 0.191583 8.010560 -6.082757
1305031101.218500 0.191583 8.010560 -6.082757
1305031101.221589 0.191583 7.914769 -6.274340
1305031101.222581 0.191583 7.914769 -6.274340
1305031101.226209 0.395140 7.818977 -6.465923
1305031101.227224 0.395140 7.818977 -6.465923
1305031101.230487 0.143687 7.651342 -6.657506
1305031101.231633 0.143687 7.651342 -6.657506
1305031101.235113 0.191583 7.627394 -6.465923
1305031101.236243 0.191583 7.627394 -6.465923
1305031101.237362 0.191583 7.627394 -6.465923
1305031101.238503 0.191583 7.627394 -6.465923
1305031101.241627 0.143687 7.627394 -6.849089
1305031101.242609 0.143687 7.627394 -6.849089
1305031101.246235 0.011974 7.627394 -6.705402
1305031101.247221 0.011974 7.627394 -6.705402
1305031101.250533 0.107765 7.627394 -6.657506
1305031101.251502 0.107765 7.627394 -6.657506
1305031101.255092 0.083818 7.627394 -6.992776
1305031101.256087 0.083818 7.627394 -6.992776
1305031101.257337 0.083818 7.627394 -6.992776
1305031101.258332 0.083818 7.627394 -6.992776
1305031101.261626 0.191583 7.531603 -6.992776
1305031101.262609 0.191583 7.531603 -6.992776
1305031101.266236 0.287374 7.531603 -6.753297
1305031101.267252 0.287374 7.531603 -6.753297
1305031101.270487 0.287374 7.435812 -6.849089
1305031101.271588 0.287374 7.435812 -6.849089
1305031101.275252 0.287374 7.435812 -6.657506
1305031101.276296 0.287374 7.435812 -6.657506
1305031101.277457 0.287374 7.435812 -6.657506
1305031101.278501 0.287374 7.435812 -6.657506
1305031101.281492 0.287374 7.435812 -6.609610
1305031101.282611 0.287374 7.435812 -6.609610
1305031101.286090 0.287374 7.340020 -6.609610
1305031101.287252 0.287374 7.340020 -6.609610
1305031101.290461 0.095791 7.435812 -6.226444
1305031101.291460 0.095791 7.435812 -6.226444
1305031101.295114 0.107765 7.340020 -6.274340
1305031101.296092 0.107765 7.340020 -6.274340
1305031101.297406 0.107765 7.340020 -6.274340
1305031101.298363 0.107765 7.340020 -6.274340
1305031101.301628 0.107765 7.579499 -6.178549
1305031101.302623 0.107765 7.579499 -6.178549
1305031101.306219 0.143687 7.627394 -5.986966
1305031101.307208 0.143687 7.627394 -5.986966
1305031101.310470 0.107765 7.639368 -6.082757
1305031101.311471 0.107765 7.639368 -6.082757
1305031101.315098 0.095791 7.818977 -6.274340
1305031101.316093 0.095791 7.818977 -6.274340
1305031101.317376 0.095791 7.818977 -6.274340
1305031101.318355 0.095791 7.818977 -6.274340
1305031101.321461 0.083818 7.962665 -6.274340
1305031101.322584 0.083818 7.962665 -6.274340
1305031101.326213 0.095791 8.010560 -6.082757
1305031101.327254 0.095791 8.010560 -6.082757
1305031101.330508 0.095791 8.010560 -6.274340
1305031101.331488 0.095791 8.010560 -6.274340
1305031101.335114 0.107765 7.998586 -6.274340
1305031101.336090 0.107765 7.998586 -6.274340
1305031101.337376 0.107765 7.998586 -6.274340
1305031101.338358 0.107765 7.998586 -6.274340
1305031101.341626 0.107765 7.914769 -5.986966
1305031101.342625 0.107765 7.914769 -5.986966
1305031101.346218 0.059870 7.986612 -5.795383
1305031101.347251 0.059870 7.986612 -5.795383
1305031101.350487 0.107765 8.010560 -5.603800
1305031101.351628 0.107765 8.010560 -5.603800
1305031101.355095 0.107765 7.818977 -5.699591
1305031101.356082 0.107765 7.818977 -5.699591
1305031101.357335 0.107765 7.818977 -5.699591
1305031101.358454 0.107765 7.818977 -5.699591
1305031101.361631 0.107765 7.914769 -5.508009
1305031101.362612 0.107765 7.914769 -5.508009
1305031101.366249 0.095791 7.914769 -5.508009
1305031101.367253 0.095791 7.914769 -5.508009
1305031101.370505 0.143687 7.818977 -5.508009
1305031101.371502 0.143687 7.818977 -5.508009
1305031101.375108 0.107765 7.723186 -5.316426
1305031101.376242 0.107765 7.723186 -5.316426
1305031101.377252 0.107765 7.723186 -5.316426
1305031101.380485 0.287374 7.531603 -5.699591
1305031101.381623 0.287374 7.531603 -5.699591
1305031101.385090 0.287374 7.340020 -5.531956
1305031101.386089 0.287374 7.340020 -5.531956
1305031101.387362 0.287374 7.340020 -5.531956
1305031101.388343 0.287374 7.340020 -5.531956
1305031101.391586 0.287374 7.244229 -5.891174
1305031101.392582 0.287374 7.244229 -5.891174
1305031101.396241 0.287374 7.232255 -5.891174
1305031101.397267 0.287374 7.232255 -5.891174
1305031101.400506 0.287374 7.052646 -5.843279
1305031101.401543 0.287374 7.052646 -5.843279
1305031101.405089 0.490931 6.908959 -6.262366
1305031101.406259 0.490931 6.908959 -6.262366
1305031101.407505 0.490931 6.908959 -6.262366
1305031101.408531 0.490931 6.908959 -6.262366
1305031101.411627 0.478957 6.861063 -6.274340
1305031101.412592 0.478957 6.861063 -6.274340
1305031101.416238 0.682514 6.669480 -6.274340
1305031101.417281 0.682514 6.669480 -6.274340
1305031101.420467 0.526853 6.861063 -6.178549
1305031101.421457 0.526853 6.861063 -6.178549
1305031101.425085 0.526853 7.052646 -6.178549
1305031101.426119 0.526853 7.052646 -6.178549
1305031101.427367 0.526853 7.052646 -6.178549
1305031101.428503 0.526853 7.052646 -6.178549
1305031101.431612 0.526853 7.052646 -5.915122
1305031101.432667 0.526853 7.052646 -5.915122
1305031101.436246 0.574749 7.244229 -5.986966
1305031101.437265 0.574749 7.244229 -5.986966
1305031101.440486 0.682514 7.340020 -5.555904
1305031101.441483 0.682514 7.340020 -5.555904
1305031101.445087 0.526853 7.340020 -5.508009
1305031101.446085 0.526853 7.340020 -5.508009
1305031101.447382 0.526853 7.340020 -5.508009
1305031101.448359 0.526853 7.340020 -5.508009
1305031101.451628 0.443035 7.675290 -5.316426
1305031101.452590 0.443035 7.675290 -5.316426
1305031101.456212 0.478957 7.818977 -5.112869
1305031101.457211 0.478957 7.818977 -5.112869
1305031101.460507 0.143687 8.010560 -5.412217
1305031101.461483 0.143687 8.010560 -5.412217
1305031101.465089 0.287374 8.106352 -5.460113
1305031101.466092 0.287374 8.106352 -5.460113
1305031101.467083 0.287374 8.106352 -5.460113
1305031101.470503 0.143687 8.202143 -5.508009
1305031101.471505 0.143687 8.202143 -5.508009
1305031101.475096 0.107765 8.297935 -5.555904
1305031101.476216 0.107765 8.297935 -5.555904
1305031101.477251 0.107765 8.297935 -5.555904
1305031101.480528 0.107765 8.202143 -5.699591
1305031101.481503 0.107765 8.202143 -5.699591
1305031101.485086 0.095791 8.106352 -5.699591
1305031101.486091 0.095791 8.106352 -5.699591
1305031101.487363 0.095791 8.106352 -5.699591
1305031101.488355 0.095791 8.106352 -5.699591
1305031101.491590 0.095791 7.986612 -5.843279
1305031101.492586 0.095791 7.986612 -5.843279
1305031101.496222 0.191583 7.914769 -5.939070
1305031101.497253 0.191583 7.914769 -5.939070
1305031101.500503 0.478957 7.675290 -5.986966
1305031101.501464 0.478957 7.675290 -5.986966
1305031101.505098 0.287374 7.675290 -5.699591
1305031101.506091 0.287374 7.675290 -5.699591
1305031101.507383 0.287374 7.675290 -5.699591
1305031101.508363 0.287374 7.675290 -5.699591
1305031101.511625 0.443035 7.435812 -5.699591
1305031101.512610 0.443035 7.435812 -5.699591
1305031101.516220 0.395140 7.435812 -5.508009
1305031101.517405 0.395140 7.435812 -5.508009
1305031101.520351 0.287374 7.435812 -5.412217
1305031101.521456 0.287374 7.435812 -5.412217
1305031101.525089 0.395140 7.435812 -5.100895
1305031101.526079 0.395140 7.435812 -5.100895
1305031101.527414 0.395140 7.435812 -5.100895
1305031101.528488 0.395140 7.435812 -5.100895
1305031101.531631 0.395140 7.627394 -4.837468
1305031101.532613 0.395140 7.627394 -4.837468
1305031101.536221 0.466983 7.651342 -4.741677
1305031101.537375 0.466983 7.651342 -4.741677
1305031101.540502 0.395140 7.723186 -4.550094
1305031101.541503 0.395140 7.723186 -4.550094
1305031101.545092 0.466983 7.627394 -4.741677
1305031101.546078 0.466983 7.627394 -4.741677
1305031101.547338 0.466983 7.627394 -4.741677
1305031101.548359 0.466983 7.627394 -4.741677
1305031101.551491 0.466983 7.579499 -4.741677
1305031101.552592 0.466983 7.579499 -4.741677
1305031101.556245 0.395140 7.627394 -4.741677
1305031101.557206 0.395140 7.627394 -4.741677
1305031101.560490 0.287374 7.531603 -4.765625
1305031101.561511 0.287374 7.531603 -4.765625
1305031101.565091 0.143687 7.531603 -4.933260
1305031101.566141 0.143687 7.531603 -4.933260
1305031101.567381 0.143687 7.531603 -4.933260
1305031101.568361 0.143687 7.531603 -4.933260
1305031101.571633 0.443035 7.435812 -5.100895
1305031101.572615 0.443035 7.435812 -5.100895
1305031101.576216 0.478957 7.256203 -5.124843
1305031101.577235 0.478957 7.256203 -5.124843
1305031101.580495 0.395140 7.244229 -5.220634
1305031101.581499 0.395140 7.244229 -5.220634
1305031101.585087 0.443035 7.292124 -5.124843
1305031101.586088 0.443035 7.292124 -5.124843
1305031101.587364 0.443035 7.292124 -5.124843
1305031101.588339 0.443035 7.292124 -5.124843
1305031101.591588 0.478957 7.435812 -4.933260
1305031101.592586 0.478957 7.435812 -4.933260
1305031101.596248 0.682514 7.435812 -5.076947
1305031101.597251 0.682514 7.435812 -5.076947
1305031101.600503 0.778306 7.340020 -4.933260
1305031101.601505 0.778306 7.340020 -4.933260
1305031101.605092 0.862123 7.244229 -4.789573
1305031101.606085 0.862123 7.244229 -4.789573
1305031101.607380 0.862123 7.244229 -4.789573
1305031101.608357 0.862123 7.244229 -4.789573
1305031101.611611 0.682514 7.052646 -4.645885
1305031101.612627 0.682514 7.052646 -4.645885
1305031101.616242 0.778306 6.861063 -4.334563
1305031101.617251 0.778306 6.861063 -4.334563
1305031101.620466 0.682514 6.885011 -4.023241
1305031101.621457 0.682514 6.885011 -4.023241
1305031101.625085 0.682514 6.885011 -3.975345
1305031101.626210 0.682514 6.885011 -3.975345
1305031101.627225 0.682514 6.885011 -3.975345
1305031101.630488 0.682514 6.765271 -3.975345
1305031101.631472 0.682514 6.765271 -3.975345
1305031101.635099 0.778306 6.669480 -4.071137
1305031101.636123 0.778306 6.669480 -4.071137
1305031101.637420 0.778306 6.669480 -4.071137
1305031101.638412 0.778306 6.669480 -4.071137
1305031101.641625 0.574749 6.669480 -3.975345
1305031101.642611 0.574749 6.669480 -3.975345
1305031101.646257 0.526853 6.813167 -3.975345
1305031101.647220 0.526853 6.813167 -3.975345
1305031101.650504 0.478957 6.885011 -4.166928
1305031101.651492 0.478957 6.885011 -4.166928
1305031101.655092 0.478957 7.052646 -4.454303
1305031101.656086 0.478957 7.052646 -4.454303
1305031101.657332 0.478957 7.052646 -4.454303
1305031101.658333 0.478957 7.052646 -4.454303
1305031101.661625 0.478957 7.220281 -4.741677
1305031101.662631 0.478957 7.220281 -4.741677
1305031101.666211 0.478957 7.340020 -4.741677
1305031101.667234 0.478957 7.340020 -4.741677
1305031101.670486 0.395140 7.627394 -4.933260
1305031101.671469 0.395140 7.627394 -4.933260
1305031101.675115 0.287374 7.627394 -5.124843
1305031101.676106 0.287374 7.627394 -5.124843
1305031101.677380 0.287374 7.627394 -5.124843
1305031101.678503 0.287374 7.627394 -5.124843
1305031101.681504 0.478957 7.627394 -5.172738
1305031101.682631 0.478957 7.627394 -5.172738
1305031101.686294 0.682514 7.531603 -5.412217
1305031101.687221 0.682514 7.531603 -5.412217
1305031101.690466 0.682514 7.531603 -5.412217
1305031101.691463 0.682514 7.531603 -5.412217
1305031101.695111 0.682514 7.435812 -5.124843
1305031101.696095 0.682514 7.435812 -5.124843
1305031101.697408 0.682514 7.435812 -5.124843
1305031101.698498 0.682514 7.435812 -5.124843
1305031101.701630 0.682514 7.232255 -4.837468
1305031101.702628 0.682514 7.232255 -4.837468
1305031101.706238 0.682514 6.861063 -4.933260
1305031101.707249 0.682514 6.861063 -4.933260
1305031101.710532 0.502905 6.669480 -4.789573
1305031101.711487 0.502905 6.669480 -4.789573
1305031101.715117 0.682514 6.525793 -4.741677
1305031101.716092 0.682514 6.525793 -4.741677
1305031101.717360 0.682514 6.525793 -4.741677
1305031101.718502 0.682514 6.525793 -4.741677
1305031101.721590 0.478957 6.669480 -4.454303
1305031101.722587 0.478957 6.669480 -4.454303
1305031101.726218 0.478957 6.861063 -4.370485
1305031101.727244 0.478957 6.861063 -4.370485
1305031101.730507 0.478957 6.908959 -4.166928
1305031101.731470 0.478957 6.908959 -4.166928
1305031101.735114 0.478957 6.885011 -4.550094
1305031101.736245 0.478957 6.885011 -4.550094
1305031101.737361 0.478957 6.885011 -4.550094
1305031101.738482 0.478957 6.885011 -4.550094
1305031101.741613 0.682514 7.196333 -4.729703
1305031101.742624 0.682514 7.196333 -4.729703
1305031101.746212 0.526853 7.292124 -4.550094
1305031101.747222 0.526853 7.292124 -4.550094
1305031101.750505 0.682514 7.435812 -4.550094
1305031101.751493 0.682514 7.435812 -4.550094
1305031101.755095 0.682514 7.531603 -5.029051
1305031101.756118 0.682514 7.531603 -5.029051
1305031101.757368 0.682514 7.531603 -5.029051
1305031101.758460 0.682514 7.531603 -5.029051
1305031101.761613 0.778306 7.531603 -5.316426
1305031101.762629 0.778306 7.531603 -5.316426
1305031101.766285 0.862123 7.531603 -5.484061
1305031101.767202 0.862123 7.531603 -5.484061
1305031101.770508 0.850149 7.435812 -5.460113
1305031101.771460 0.850149 7.435812 -5.460113
1305031101.775126 0.778306 7.531603 -5.316426
1305031101.776094 0.778306 7.531603 -5.316426
